"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"1279","MGbom jesus da penha",310760,"3107604",0.735,"MG","bom jesus da penha","Minas Gerais",6.39849509594085,5.70020943226942,0,3941,0,3941,1,"Não","Masculino",1,"66",0.214689265536723,0.0124223602484472,0.909604519774011,0.031055900621118,1,0,0,0,"MG","Bom Jesus da Penha","bom jesus da penha","8198854.19",15.9195049695441,0.949583492631794,0.752851856107265
"1280","MGbom jesus do amparo",310770,"3107703",0.683,"MG","bom jesus do amparo","Minas Gerais",6.46555356975797,3.95085902921334,1,5663,0,5663,1,"Não","Masculino",0,"44",0.150627615062762,0.108843537414966,0.615062761506276,0.156462585034014,0,0,0,1,"MG","Bom Jesus do Amparo","bom jesus do amparo","7383030.38",15.8146947328913,0.929767891696078,0.704443520707891
"1281","MGbom jesus do galho",310780,"3107802",0.623,"MG","bom jesus do galho","Minas Gerais",6.61402830621246,5.14493305964868,0,15541,0,15541,0,"Não","Masculino",1,"44",0.104519774011299,0.121019108280255,0.443502824858757,0.369426751592357,0,1,0,0,"MG","Bom Jesus do Galho","bom jesus do galho","11862248.54",16.2888715237831,0.90642402775238,0.655649645945773
"1282","MGbom repouso",310790,"3107901",0.653,"MG","bom repouso","Minas Gerais",6.64279965985349,5.91972684057704,0,10806,0,10806,1,"Não","Masculino",1,"37",0.210365853658537,0.0727969348659004,0.795731707317073,0.0421455938697318,0,0,0,1,"MG","Bom Repouso","bom repouso","10572748.61",16.1737903628312,0.946627128285149,0.748589887471445
"1283","MGbom sucesso",310800,"3108008",0.692,"MG","bom sucesso","Minas Gerais",6.5119087635398,5.06858968735681,0,17750,0,17750,1,"Não","Masculino",0,"63",0.240121580547112,0,0.948328267477204,0.0544871794871795,0,1,0,0,"MG","Bom Sucesso","bom sucesso","18331732.72",16.7241441445354,0.950479523883917,0.762986043499789
"1284","MGbonfim",310810,"3108107",0.637,"MG","bonfim","Minas Gerais",6.45926262090345,4.15810152802485,1,6904,0,6904,0,"Não","Masculino",0,"57",0.161016949152542,0.0386473429951691,0.877118644067797,0.101449275362319,0,0,0,1,"MG","Bonfim","bonfim","8133655.2",15.9115209745828,0.937377021150547,0.717131097100173
"1285","MGbonfinopolis de minas",310820,"3108206",0.678,"MG","bonfinopolis de minas","Minas Gerais",5.41565585896527,6.04123042558954,0,5927,0,5927,0,"Sim","Masculino",1,"37",0.230547550432277,0,0.910662824207493,0.0981012658227848,0,1,0,0,"MG","Bonfinopolis de Minas","bonfinopolis de minas","11399418.93",16.249072941013,0.945749903493739,0.752958793290222
"1286","MGbonito de minas",310825,"3108255",0.537,"MG","bonito de minas","Minas Gerais",5.8406416573734,6.22815591096746,0,9187,0,9187,1,"Sim","Masculino",0,"54",0,0,0.897196261682243,0.114583333333333,0,0,0,1,"MG","Bonito de Minas","bonito de minas","8930458.24",16.0049782662058,0.920838019213426,0.635138533319526
"1287","MGborda da mata",310830,"3108305",0.73,"MG","borda da mata","Minas Gerais",6.6140819614774,5.87669882976486,0,15420,0,15420,0,"Não","Masculino",1,"41",0.316901408450704,0.0391061452513966,0.84037558685446,0.0363128491620112,0,0,0,1,"MG","Borda da Mata","borda da mata","14911130.9",16.5176185322885,0.958856577183048,0.803246914025349
"1288","MGbotelhos",310840,"3108404",0.702,"MG","botelhos","Minas Gerais",6.50814300954921,5.78136060930158,0,15284,0,15284,1,"Não","Masculino",1,"62",0.271428571428571,0.0572289156626506,0.79047619047619,0.0963855421686747,0,0,0,1,"MG","Botelhos","botelhos","15825263.92",16.5771182032646,0.948583504551796,0.772983140019373
"1290","MGbras pires",310870,"3108701",0.625,"MG","bras pires","Minas Gerais",6.62788263342184,4.96675306627941,0,4665,0,4665,0,"Não","Masculino",1,"27",0.183856502242152,0.0671140939597315,0.668161434977579,0.0201342281879195,0,0,0,1,"MG","Bras Pires","bras pires","6899686.34",15.7469865105632,0.94596732517518,0.737973515868189
"1291","MGbrasilandia de minas",310855,"3108552",0.674,"MG","brasilandia de minas","Minas Gerais",5.50683447100008,5.93990806019358,0,13406,0,13406,1,"Sim","Masculino",0,"71",0.152941176470588,0,0.926470588235294,0.0793650793650794,1,0,0,0,"MG","Brasilandia de Minas","brasilandia de minas","14648785.65",16.4998679992067,0.939454357476415,0.716202879892115
"1292","MGbrasilia de minas",310860,"3108602",0.656,"MG","brasilia de minas","Minas Gerais",5.93285508100072,6.00242921483267,0,32262,0,32262,1,"Não","Masculino",1,"49",0.154564315352697,0.0905349794238683,0.756224066390041,0.0685871056241427,0,0,0,1,"MG","Brasilia de Minas","brasilia de minas","29851289.62",17.2117386002197,0.938206238385675,0.71716322644678
"1293","MGbrasopolis",310890,"3108909",0.692,"MG","brasopolis","Minas Gerais",6.66342639487494,5.83337696115899,0,14807,0,14807,1,"Não","Masculino",1,"60",0,0,0.959139784946237,0.0426008968609865,1,0,0,0,"MG","Brasopolis","brasopolis","14128657.15",16.4637157147589,0.927033786437744,0.643747804869306
"1294","MGbraunas",310880,"3108800",0.624,"MG","braunas","Minas Gerais",6.49565822807592,5.04426347507624,0,5344,0,5344,0,"Não","Masculino",0,"42",0.110047846889952,0,0.5311004784689,0.882882882882883,0,1,0,0,"MG","Braunas","braunas","8969442.09",16.0093340347762,0.865922004253609,0.598546550163366
"1295","MGbrumadinho",310900,"3109006",0.747,"MG","brumadinho","Minas Gerais",6.43813557602727,3.79143604243903,1,33693,0,33693,1,"Não","Masculino",1,"36",0.200841219768665,0.137291280148423,0.56677181913775,0.14378478664193,0,0,0,1,"MG","Brumadinho","brumadinho","84508837.12",18.2523666681609,0.935240317494072,0.730832321605037
"1296","MGbueno brandao",310910,"3109105",0.658,"MG","bueno brandao","Minas Gerais",6.63198860207827,5.94847875493182,0,11195,0,11195,1,"Sim","Masculino",1,"65",0.274647887323944,0.0209205020920502,0.841549295774648,0.167364016736402,0,0,0,1,"MG","Bueno Brandao","bueno brandao","10105123.63",16.1285531432824,0.943741133937048,0.766570565511436
"1297","MGbuenopolis",310920,"3109204",0.669,"MG","buenopolis","Minas Gerais",6.13556489108174,5.38192295040283,0,9704,0,9704,1,"Não","Masculino",1,"73",0.201530612244898,0,0.977040816326531,0.0234986945169713,0,0,0,1,"MG","Buenopolis","buenopolis","11979926.96",16.2987430538049,0.949214315225135,0.747300576159592
"1298","MGbugre",310925,"3109253",0.627,"MG","bugre","Minas Gerais",6.58368580907797,5.20888487921648,0,4085,0,4085,0,"Não","Masculino",0,"44",0.195121951219512,0.142857142857143,0.51219512195122,0.19047619047619,0,0,0,1,"MG","Bugre","bugre","6330368.3",15.6608689756821,0.930494697381397,0.722303663458702
"1299","MGburitis",310930,"3109303",0.672,"MG","buritis","Minas Gerais",5.08956969551756,6.28230412937484,0,22290,0,22290,1,"Sim","Masculino",1,"42",0.189038031319911,0.191823899371069,0.711409395973154,0.0644654088050314,0,0,0,1,"MG","Buritis","buritis","36503734.1",17.4129251174296,0.939454630789865,0.733698785741863
"1300","MGburitizeiro",310940,"3109402",0.624,"MG","buritizeiro","Minas Gerais",5.88981934334578,5.68354575315476,0,26981,1,26981,1,"Não","Masculino",1,"44",0.266104294478528,0.175074183976261,0.516871165644172,0.14540059347181,0,0,0,1,"MG","Buritizeiro","buritizeiro","30303369.24",17.2267694603374,0.940774608490288,0.762955860309312
"1301","MGcabeceira grande",310945,"3109451",0.648,"MG","cabeceira grande","Minas Gerais",4.54254982400642,6.2840968469418,0,6542,0,6542,1,"Sim","Masculino",0,"55",0.209809264305177,0.169675090252708,0.754768392370572,0.0794223826714801,1,0,0,0,"MG","Cabeceira Grande","cabeceira grande","14077576.64",16.4600937802446,0.940856624758745,0.742627290744672
"1302","MGcabo verde",310950,"3109501",0.674,"MG","cabo verde","Minas Gerais",6.48189867022591,5.74799072932052,0,14024,0,14024,0,"Sim","Masculino",0,"51",0.275938189845475,0.0405405405405405,0.816777041942605,0.0459459459459459,1,0,0,0,"MG","Cabo Verde","cabo verde","13314516.43",16.4043654588838,0.953816104334548,0.781492834245195
"1303","MGcachoeira da prata",310960,"3109600",0.741,"MG","cachoeira da prata","Minas Gerais",6.32055244361838,4.11789831517584,1,3924,0,3924,1,"Não","Masculino",0,"47",0.202334630350195,0.1875,0.622568093385214,0.13125,0,0,0,1,"MG","Cachoeira da Prata","cachoeira da prata","6687818.05",15.715798227934,0.935173022322747,0.732447315159349
"1304","MGcachoeira de minas",310970,"3109709",0.706,"MG","cachoeira de minas","Minas Gerais",6.64015030595954,5.82812174891181,0,11194,1,11194,1,"Não","Masculino",1,"40",0.189655172413793,0.00754716981132075,0.913793103448276,0.0113207547169811,0,0,0,1,"MG","Cachoeira de Minas","cachoeira de minas","12334750.21",16.3279310572339,0.948857213580549,0.74269434438534
"1305","MGcachoeira de pajeu",310270,"3102704",0.578,"MG","cachoeira de pajeu","Minas Gerais",6.53410855426049,6.21656618012835,0,9450,0,9450,0,"Sim","Masculino",0,"36",0.135211267605634,0.139664804469274,0.504225352112676,0.150837988826816,0,0,0,1,"MG","Cachoeira de Pajeu","cachoeira de pajeu","9514844.55",16.0683637212169,0.927884033685541,0.696980025498085
"1306","MGcachoeira dourada",310980,"3109808",0.726,"MG","cachoeira dourada","Minas Gerais",5.84906538031145,6.39706297966138,0,2570,0,2570,0,"Não","Masculino",0,"43",0.292576419213974,0.00742574257425743,0.882096069868996,0.103960396039604,0,0,0,1,"MG","Cachoeira Dourada","cachoeira dourada","17639422.45",16.6856468670772,0.951374415976687,0.783333356819353
"1307","MGcaetanopolis",310990,"3109907",0.706,"MG","caetanopolis","Minas Gerais",6.2910134296246,4.32611744023437,1,9911,0,9911,1,"Sim","Masculino",0,"47",0.257978723404255,0.0183150183150183,0.726063829787234,0.0586080586080586,0,0,0,1,"MG","Caetanopolis","caetanopolis","10624242.47",16.1786489732918,0.951470879137426,0.771234801346641
"1308","MGcaete",311000,"3110004",0.728,"MG","caete","Minas Gerais",6.46326343890513,3.42491390827947,1,40634,0,40634,1,"Sim","Masculino",1,"60",0.263991552270327,0,0.900739176346357,0.082063305978898,0,0,0,1,"MG","Caete","caete","36559527.68",17.4144523854296,0.95053834902529,0.771682411563751
"1309","MGcaiana",311010,"3110103",0.633,"MG","caiana","Minas Gerais",6.72987185907279,5.45241090188544,0,4702,0,4702,1,"Sim","Masculino",0,"52",0.0551724137931034,0,0.886206896551724,0.1284046692607,0,0,0,1,"MG","Caiana","caiana","7907280.3",15.8832944500264,0.925270541062147,0.661209324317443
"1310","MGcajuri",311020,"3110202",0.617,"MG","cajuri","Minas Gerais",6.65558191048911,5.08938485832779,0,4117,0,4117,0,"Sim","Masculino",1,"65",0.27007299270073,0,0.927007299270073,0.078740157480315,0,0,0,1,"MG","Cajuri","cajuri","7524785.68",15.8337128871305,0.951444093374664,0.775135760792824
"1311","MGcaldas",311030,"3110301",0.687,"MG","caldas","Minas Gerais",6.55423250458992,5.84186184287675,0,14491,0,14491,1,"Sim","Masculino",0,"47",0.158357771260997,0.039426523297491,0.818181818181818,0.0645161290322581,0,0,0,1,"MG","Caldas","caldas","15287700.42",16.5425591689489,0.940264855096325,0.720202317752101
"1312","MGcamacho",311040,"3110400",0.69,"MG","camacho","Minas Gerais",6.41862591329791,5.03818560818326,0,3260,0,3260,0,"Não","Masculino",0,"61",0.170103092783505,0.0109289617486339,0.943298969072165,0.0163934426229508,0,0,0,1,"MG","Camacho","camacho","5874082",15.5860603504662,0.946340745297049,0.732220073570258
"1313","MGcamanducaia",311050,"3110509",0.689,"MG","camanducaia","Minas Gerais",6.68193314346217,5.98564766178642,0,20212,0,20212,1,"Sim","Masculino",1,"58",0.160839160839161,0.00120772946859903,0.965034965034965,0.035024154589372,0,0,0,1,"MG","Camanducaia","camanducaia","25220992.19",17.0431872291229,0.944044515494633,0.725459591842907
"1314","MGcambui",311060,"3110608",0.751,"MG","cambui","Minas Gerais",6.66526324723145,5.93895999312583,0,26070,1,26070,1,"Sim","Masculino",1,"57",0.281593406593407,0.00420757363253857,0.979395604395604,0.00841514726507714,1,0,0,0,"MG","Cambui","cambui","30773372.44",17.2421603428524,0.958562344728354,0.789282566392898
"1315","MGcambuquira",311070,"3110707",0.699,"MG","cambuquira","Minas Gerais",6.59278422629269,5.58233021562543,0,12909,0,12909,0,"Não","Masculino",0,"32",0.303030303030303,0,0.96969696969697,0.03125,1,0,0,0,"MG","Cambuquira","cambuquira","13338806.94",16.4061881596696,0.95889013919297,0.797376577127833
"1316","MGcampanario",311080,"3110806",0.616,"MG","campanario","Minas Gerais",6.56786721505975,5.67315143110268,0,3728,0,3728,0,"Não","Masculino",1,"48",0.190812720848057,0,0.968197879858657,0.0328467153284672,0,0,0,1,"MG","Campanario","campanario","7607456.41",15.844639430865,0.94731752726569,0.74079684488928
"1317","MGcampanha",311090,"3110905",0.709,"MG","campanha","Minas Gerais",6.58484663947835,5.59879226079857,0,15790,0,15790,1,"Não","Masculino",0,"37",0.273684210526316,0.05,0.842105263157895,0.0675,0,0,0,1,"MG","Campanha","campanha","16893620.71",16.6424466358515,0.951486571067185,0.777662739091649
"1318","MGcampestre",311100,"3111002",0.698,"MG","campestre","Minas Gerais",6.52633379242741,5.76161103426867,0,20843,0,20843,0,"Sim","Masculino",0,"42",0.130708661417323,0.256055363321799,0.45511811023622,0.0761245674740484,1,0,0,0,"MG","Campestre","campestre","19081401.6",16.7642246804059,0.930846206176572,0.702182239607725
"1319","MGcampina verde",311110,"3111101",0.704,"MG","campina verde","Minas Gerais",6.10702288774225,6.36271771054596,0,19207,0,19207,1,"Não","Masculino",0,"54",0.205769230769231,0,0.909615384615385,0.0993657505285412,1,0,0,0,"MG","Campina Verde","campina verde","23073323.61",16.9541876860933,0.943116108901398,0.740356578958752
"1320","MGcampo belo",311120,"3111200",0.711,"MG","campo belo","Minas Gerais",6.45220667070599,5.20795492646765,0,53280,1,53280,1,"Sim","Masculino",1,"74",0.309287646528404,0,0.971145175834085,0.0297121634168988,0,0,0,1,"MG","Campo Belo","campo belo","50418734.41",17.735873378457,0.959660140665203,0.800704789174307
"1322","MGcampo florido",311140,"3111408",0.706,"MG","campo florido","Minas Gerais",6.1044583549212,6.1799959495045,0,6945,0,6945,1,"Sim","Masculino",1,"66",0.593607305936073,0,0.990867579908676,0,1,0,0,0,"MG","Campo Florido","campo florido","14984289.6",16.5225128502017,0.99119025969073,0.947127610073369
"1323","MGcampos altos",311150,"3111507",0.702,"MG","campos altos","Minas Gerais",6.1603630835698,5.44755600201427,0,13646,0,13646,1,"Não","Masculino",1,"43",0.245614035087719,0.119113573407202,0.633333333333333,0.07202216066482,0,0,0,1,"MG","Campos Altos","campos altos","18987496.69",16.7592912515609,0.946449668603537,0.762143176608637
"1325","MGcana verde",311190,"3111903",0.65,"MG","cana verde","Minas Gerais",6.47827920091247,5.22062605883217,0,5897,0,5897,0,"Sim","Masculino",0,"45",0.186131386861314,0,0.945255474452555,0.0579150579150579,1,0,0,0,"MG","Cana Verde","cana verde","9209311.94",16.0357256975145,0.94468277529987,0.735446264772191
"1326","MGcanaa",311170,"3111705",0.649,"MG","canaa","Minas Gerais",6.66209767778559,5.13338375935531,0,4798,0,4798,0,"Sim","Masculino",0,"57",0.129707112970711,0,0.937238493723849,0.0669642857142857,1,0,0,0,"MG","Canaa","canaa","6989119.76",15.7598651778111,0.938154141282618,0.706011046358977
"1327","MGcanapolis",311180,"3111804",0.722,"MG","canapolis","Minas Gerais",5.87017223614148,6.33514290005093,0,11760,0,11760,1,"Não","Masculino",0,"42",0.0780856423173804,0,0.702770780856423,0.211469534050179,0,0,0,1,"MG","Canapolis","canapolis","20203737.17",16.8213781536753,0.920455772439524,0.662788348012831
"1328","MGcandeias",311200,"3112000",0.678,"MG","candeias","Minas Gerais",6.43174967386077,5.15629286651862,0,16125,0,16125,1,"Sim","Masculino",1,"34",0.219251336898396,0.0348583877995643,0.818181818181818,0.0827886710239651,1,0,0,0,"MG","Candeias","candeias","17506989",16.6781107305948,0.94501537376752,0.748673323719309
"1329","MGcantagalo",311205,"3112059",0.631,"MG","cantagalo","Minas Gerais",6.46268618428081,5.29941676199134,0,4108,0,4108,0,"Não","Masculino",0,"55",0.0606060606060606,0.0946745562130177,0.640151515151515,0.0650887573964497,0,0,0,1,"MG","Cantagalo","cantagalo","7455865.63",15.8245116134577,0.928825785826209,0.670315771253879
"1330","MGcaparao",311210,"3112109",0.624,"MG","caparao","Minas Gerais",6.71681266745592,5.42820462738246,0,4996,0,4996,1,"Sim","Masculino",0,"54",0.125,0.0202429149797571,0.908088235294118,0.0404858299595142,1,0,0,0,"MG","Caparao","caparao","7746973.06",15.8628127521328,0.939430088808003,0.706556766431036
"1331","MGcapela nova",311220,"3112208",0.648,"MG","capela nova","Minas Gerais",6.59403034943669,4.85148323932894,0,4693,0,4693,0,"Sim","Masculino",0,"42",0.268292682926829,0,0.967479674796748,0.0336134453781513,0,0,0,1,"MG","Capela Nova","capela nova","6319244.98",15.6591102937966,0.95514688243593,0.779638426923354
"1332","MGcapelinha",311230,"3112307",0.653,"MG","capelinha","Minas Gerais",6.4206136292203,5.63778511214905,0,34345,0,34345,0,"Não","Masculino",1,"61",0.22401614530777,0,0.927346115035318,0.0522306855277476,0,0,0,1,"MG","Capelinha","capelinha","27424953.82",17.1269638802591,0.949032574433506,0.755163026714751
"1333","MGcapetinga",311240,"3112406",0.675,"MG","capetinga","Minas Gerais",6.30195941762492,5.81484669323071,0,7341,0,7341,0,"Sim","Masculino",0,"65",0.342741935483871,0,0.895161290322581,0.117117117117117,0,0,0,1,"MG","Capetinga","capetinga","8741212.26",15.9835594405306,0.955545959566418,0.807061556825707
"1334","MGcapim branco",311250,"3112505",0.695,"MG","capim branco","Minas Gerais",6.36653917389208,3.53339455127354,1,9155,0,9155,1,"Sim","Masculino",1,"60",0.118210862619808,0.0440528634361234,0.725239616613419,0.0748898678414097,0,0,0,1,"MG","Capim Branco","capim branco","8150215.34",15.9135549069539,0.935161273176884,0.698729501458775
"1335","MGcapinopolis",311260,"3112604",0.723,"MG","capinopolis","Minas Gerais",5.90448953309357,6.40136978324217,0,15903,0,15903,1,"Não","Feminino",1,"54",0.155384615384615,0.00720720720720721,0.853846153846154,0.117117117117117,0,0,0,1,"MG","Capinopolis","capinopolis","42763120.82",17.5711866260229,0.936267528297182,0.712824363808184
"1336","MGcapitao andrade",311265,"3112653",0.624,"MG","capitao andrade","Minas Gerais",6.60737964980466,5.4606912855323,0,5018,0,5018,0,"Não","Masculino",0,"56",0.227848101265823,0.0808080808080808,0.835443037974684,0.0909090909090909,0,0,0,1,"MG","Capitao Andrade","capitao andrade","7396823.47",15.8165612052048,0.944004198741716,0.751441137372622
"1337","MGcapitao eneas",311270,"3112703",0.639,"MG","capitao eneas","Minas Gerais",6.12001166384113,5.96427319025479,0,14682,0,14682,1,"Sim","Masculino",1,"52",0.00473186119873817,0.0550964187327824,0.572555205047319,0.25068870523416,0,0,0,1,"MG","Capitao Eneas","capitao eneas","16850554.16",16.6398941020557,0.908180381414052,0.620541333784817
"1338","MGcapitolio",311280,"3112802",0.71,"MG","capitolio","Minas Gerais",6.35107767036725,5.46306880214853,0,7858,0,7858,1,"Não","Masculino",0,"67",0.257309941520468,0,0.941520467836257,0.062111801242236,0,0,0,1,"MG","Capitolio","capitolio","11637012.23",16.2697012860478,0.951574772875081,0.770711184006698
"1339","MGcaputira",311290,"3112901",0.615,"MG","caputira","Minas Gerais",6.64941191982919,5.1953983125402,0,9135,0,9135,1,"Não","Masculino",0,"37",0.133333333333333,0,0.955555555555556,0.0465116279069767,0,0,0,1,"MG","Caputira","caputira","9954048.08",16.113489868608,0.94028408792704,0.710279390336728
