"code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008"
"SPjarinu",352520,"3525201",0.733,"SP","jarinu","São Paulo",6.71385494613757,3.92355624124182,1,22301,1,22301,1,"Não","Feminino",0,"51",0.230263157894737,0,0.876644736842105,0.138836772983114,1,0,0,0,"SP","Jarinu","jarinu","35870190.55",17.395417161733
"SPjau",352530,"3525300",0.778,"SP","jau","São Paulo",6.58966898035202,5.48517030776121,0,133469,0,133469,1,"Não","Masculino",1,"48",0.286739705326785,0.00434971726837756,0.868530411786929,0.10265332753371,1,0,0,0,"SP","Jau","jau","172079503",18.963467154728
"SPjeriquara",352540,"3525409",0.703,"SP","jeriquara","São Paulo",6.22477622733782,5.92187328233376,0,3225,0,3225,0,"Sim","Masculino",0,"37",0.200836820083682,0.0710659898477157,0.824267782426778,0.106598984771574,0,0,0,1,"SP","Jeriquara","jeriquara","10870372.34",16.2015515124206
"SPjoanopolis",352550,"3525508",0.699,"SP","joanopolis","São Paulo",6.70162861564778,4.35593929991056,1,11107,0,11107,1,"Não","Masculino",0,"59",0.226628895184136,0.00623052959501558,0.909348441926346,0.0934579439252336,0,0,0,1,"SP","Joanopolis","joanopolis","18485670.09",16.7325064001692
"SPjoao ramalho",352560,"3525607",0.741,"SP","joao ramalho","São Paulo",6.65770291111071,6.10289410879219,0,4301,0,4301,1,"Sim","Masculino",0,"62",0.157142857142857,0,0.828571428571429,0.206896551724138,1,0,0,0,"SP","Joao Ramalho","joao ramalho","11752227.25",16.279553333783
"SPjose bonifacio",352570,"3525706",0.777,"SP","jose bonifacio","São Paulo",6.42152470207153,6.03777544997123,0,32219,0,32219,1,"Não","Masculino",1,"48",0.268496420047733,0.0358974358974359,0.930787589498807,0.0384615384615385,0,0,0,1,"SP","Jose Bonifacio","jose bonifacio","44608759.77",17.613440805104
"SPjulio mesquita",352580,"3525805",0.716,"SP","julio mesquita","São Paulo",6.57872329490861,5.901430424404,0,4508,0,4508,0,"Não","Masculino",1,"43",0.255144032921811,0,0.983539094650206,0.0167364016736402,0,0,0,1,"SP","Julio Mesquita","julio mesquita","10791374",16.194257669257
"SPjumirim",352585,"3525854",0.741,"SP","jumirim","São Paulo",6.70030051254918,4.85156140402199,0,2283,0,2283,0,"Não","Masculino",1,"57",0.220238095238095,0,0.94047619047619,0.0632911392405063,0,0,0,1,"SP","Jumirim","jumirim","8549371.28",15.9613683037062
"SPjundiai",352590,"3525904",0.822,"SP","jundiai","São Paulo",6.72234094447793,3.8617817889914,1,347738,1,347738,1,"Não","Masculino",1,"51",0.406149687447204,0.000184638109305761,0.915019428957594,0.0769940915805022,1,0,0,0,"SP","Jundiai","jundiai","833259432.4",20.5408555951001
"SPjunqueiropolis",352600,"3526001",0.745,"SP","junqueiropolis","São Paulo",6.6022486216178,6.29546893287719,0,19715,1,19715,1,"Sim","Masculino",1,"45",0.233885819521179,0.0783847980997625,0.775322283609576,0.106888361045131,1,0,0,0,"SP","Junqueiropolis","junqueiropolis","26050285.46",17.075539284261
"SPjuquia",352610,"3526100",0.7,"SP","juquia","São Paulo",6.85668301279763,4.89057466669581,0,19688,0,19688,0,"Não","Masculino",0,"59",0.175084175084175,0.0679012345679012,0.818181818181818,0.150205761316872,0,0,0,1,"SP","Juquia","juquia","26971773.8",17.1103014623266
"SPjuquitiba",352620,"3526209",0.709,"SP","juquitiba","São Paulo",6.81445507781668,4.11561669749764,1,29090,0,29090,0,"Não","Feminino",1,"58",0.296028880866426,0,0.825511432009627,0.209912536443149,1,0,0,0,"SP","Juquitiba","juquitiba","34616438.73",17.3598392350034
"SPlagoinha",352630,"3526308",0.693,"SP","lagoinha","São Paulo",6.75940607135766,5.05081708372909,0,4917,0,4917,0,"Não","Masculino",0,"37",0.0895522388059701,0,0.945273631840796,0.0578947368421053,1,0,0,0,"SP","Lagoinha","lagoinha","9485268.92",16.0652505130843
"SPlaranjal paulista",352640,"3526407",0.729,"SP","laranjal paulista","São Paulo",6.69511883418582,4.90208450975345,0,25930,0,25930,1,"Não","Masculino",0,"45",0.292507204610951,0,0.922190201729107,0.084375,0,0,0,1,"SP","Laranjal Paulista","laranjal paulista","39554834.84",17.493198490977
"SPlavinia",352650,"3526506",0.721,"SP","lavinia","São Paulo",6.5264216504489,6.26242636187767,0,9050,0,9050,1,"Não","Masculino",0,"48",0.235457063711911,0,0.861495844875346,0.0868167202572347,1,0,0,0,"SP","Lavinia","lavinia","11802458.5",16.2838184151922
"SPlavrinhas",352660,"3526605",0.729,"SP","lavrinhas","São Paulo",6.70840149379067,5.33763422892499,0,6915,0,6915,0,"Não","Masculino",0,"52",0.156976744186047,0.0283687943262411,0.819767441860465,0.124113475177305,0,1,0,0,"SP","Lavrinhas","lavrinhas","14054753.68",16.4584712367334
"SPleme",352670,"3526704",0.744,"SP","leme","São Paulo",6.57168096317993,5.13585725884964,0,88299,1,88299,1,"Sim","Masculino",0,"42",0.135204081632653,0.00153295861011753,0.832057823129252,0.0470107307102708,0,0,0,1,"SP","Leme","leme","116927655.8",18.5770659750236
"SPlimeira",352690,"3526902",0.775,"SP","limeira","São Paulo",6.62868931437039,4.90156419904189,0,278776,1,278776,1,"Sim","Masculino",1,"45",0.399725004910627,0,0.849734826163818,0.0825242718446602,0,0,0,1,"SP","Limeira","limeira","420415653.5",19.8567544310503
"SPlindoia",352700,"3527009",0.742,"SP","lindoia","São Paulo",6.63559216218803,4.73602299440685,0,5924,0,5924,0,"Não","Masculino",0,"60",0.27190332326284,0,0.797583081570997,0.0946969696969697,0,0,0,1,"SP","Lindoia","lindoia","18739000",16.7461174715578
"SPlins",352710,"3527108",0.786,"SP","lins","São Paulo",6.52668517820868,5.94185404655465,0,72568,1,72568,1,"Sim","Masculino",1,"Ignorado",0.284335560504826,0.000912408759124088,0.81365998515219,0.0492700729927007,1,0,0,0,"SP","Lins","lins","79571789.21",18.1921701810881
"SPlorena",352720,"3527207",0.766,"SP","lorena","São Paulo",6.71782887852812,5.18866989724351,0,82391,0,82391,1,"Sim","Masculino",0,"62",0.268145161290323,0.0682471264367816,0.701612903225806,0.130028735632184,0,0,0,1,"SP","Lorena","lorena","94211715.77",18.3610551030446
"SPlourdes",352725,"3527256",0.742,"SP","lourdes","São Paulo",6.43850336712607,6.14763461516907,0,2031,0,2031,1,"Não","Masculino",1,"46",0.29559748427673,0,0.968553459119497,0.0324675324675325,1,0,0,0,"SP","Lourdes","lourdes","8348530.95",15.9375961472171
"SPlouveira",352730,"3527306",0.777,"SP","louveira","São Paulo",6.70788870457242,4.10445989596319,1,32406,0,32406,1,"Sim","Masculino",1,"57",0.214222222222222,0.0150115473441109,0.769777777777778,0.0993071593533487,1,0,0,0,"SP","Louveira","louveira","131944761.6",18.6978939202392
"SPlucelia",352740,"3527405",0.752,"SP","lucelia","São Paulo",6.60143390231142,6.2016849531317,0,20117,1,20117,1,"Sim","Masculino",0,"58",0.143884892086331,0.0227272727272727,0.870503597122302,0.12603305785124,0,1,0,0,"SP","Lucelia","lucelia","29066643.64",17.1851018080089
"SPlucianopolis",352750,"3527504",0.733,"SP","lucianopolis","São Paulo",6.63098676969593,5.77003827043327,0,2418,0,2418,0,"Sim","Masculino",0,"37",0.3,0,1,0,0,1,0,0,"SP","Lucianopolis","lucianopolis","7219508.69",15.7922974600772
"SPluis antonio",352760,"3527603",0.731,"SP","luis antonio","São Paulo",6.4655068847804,5.51044041457878,0,11489,0,11489,1,"Não","Masculino",0,"56",0.223282442748092,0.0022075055187638,0.864503816793893,0.154525386313466,1,0,0,0,"SP","Luis Antonio","luis antonio","39664646",17.4959708199337
"SPluiziania",352770,"3527702",0.702,"SP","luiziania","São Paulo",6.5546026956697,6.06902725905577,0,5061,0,5061,1,"Não","Masculino",0,"38",0.144230769230769,0,0.875,0.142857142857143,0,0,0,1,"SP","Luiziania","luiziania","8883234.75",15.9996763222855
"SPlupercio",352780,"3527801",0.724,"SP","lupercio","São Paulo",6.63846307164195,5.85547298789663,0,4384,0,4384,0,"Não","Masculino",0,"37",0.162162162162162,0.0119760479041916,0.902702702702703,0.0958083832335329,0,0,0,1,"SP","Lupercio","lupercio","8384606.88",15.9419080684194
"SPlutecia",352790,"3527900",0.72,"SP","lutecia","São Paulo",6.65145558775902,6.00972186337881,0,2861,0,2861,0,"Sim","Masculino",1,"42",0.163366336633663,0.0909090909090909,0.762376237623762,0.116883116883117,0,0,0,1,"SP","Lutecia","lutecia","9252512.45",16.0404056888238
"SPmacatuba",352800,"3528007",0.77,"SP","macatuba","São Paulo",6.62264323451077,5.48939216833674,0,16842,1,16842,0,"Sim","Masculino",0,"55",0.303389830508475,0.0860420650095602,0.886440677966102,0.0420650095602294,0,0,0,1,"SP","Macatuba","macatuba","33244222.44",17.3193915487649
"SPmacaubal",352810,"3528106",0.743,"SP","macaubal","São Paulo",6.39471052810726,6.12826558860013,0,7652,0,7652,0,"Sim","Masculino",0,"47",0.209486166007905,0,0.956521739130435,0.0454545454545455,0,0,0,1,"SP","Macaubal","macaubal","10991693.51",16.2126504100497
"SPmacedonia",352820,"3528205",0.74,"SP","macedonia","São Paulo",6.29395517958832,6.26748513802296,0,3430,0,3430,0,"Não","Masculino",0,"76",0.226244343891403,0,0.950226244343891,0.0523809523809524,0,0,0,1,"SP","Macedonia","macedonia","10388065.69",16.1561681753874
"SPmagda",352830,"3528304",0.753,"SP","magda","São Paulo",6.3846714967095,6.19632192073487,0,3187,0,3187,1,"Não","Masculino",0,"67",0.233576642335766,0,0.948905109489051,0.0538461538461538,0,0,0,1,"SP","Magda","magda","9315051.31",16.0471420703226
"SPmairinque",352840,"3528403",0.743,"SP","mairinque","São Paulo",6.76511971169901,4.02105676645227,1,43349,0,43349,1,"Sim","Masculino",1,"47",0.236456808199122,0,0.792093704245974,0.178373382624769,0,0,0,1,"SP","Mairinque","mairinque","70939777.29",18.0773418678912
"SPmairipora",352850,"3528502",0.788,"SP","mairipora","São Paulo",6.74524811412104,3.2561716096119,1,77443,0,77443,1,"Sim","Masculino",0,"59",0.293862031504617,0,0.89082020640956,0.122560975609756,1,0,0,0,"SP","Mairipora","mairipora","96781726.24",18.3879687559135
"SPmanduri",352860,"3528601",0.739,"SP","manduri","São Paulo",6.70478193445731,5.63824790206849,0,9051,0,9051,0,"Sim","Masculino",0,"54",0.116279069767442,0.021551724137931,0.89922480620155,0.0517241379310345,0,0,0,1,"SP","Manduri","manduri","11581647.24",16.2649322686974
"SPmaraba paulista",352870,"3528700",0.677,"SP","maraba paulista","São Paulo",6.71105889768278,6.34368709382043,0,5787,0,5787,0,"Sim","Masculino",0,"55",0.156739811912226,0,0.912225705329154,0.0927835051546392,0,0,0,1,"SP","Maraba Paulista","maraba paulista","10176273.32",16.1355694234781
"SPmaracai",352880,"3528809",0.771,"SP","maracai","São Paulo",6.69956191462061,6.05277128916867,0,13655,0,13655,0,"Não","Feminino",0,"56",0.244402985074627,0,0.899253731343284,0.0269709543568465,0,0,0,1,"SP","Maracai","maracai","24184148.92",17.0012079732127
"SPmarapoama",352885,"3528858",0.752,"SP","marapoama","São Paulo",6.43326158446354,5.8893764490242,0,2731,0,2731,0,"Não","Masculino",0,"53",0.267857142857143,0,0.955357142857143,0.0467289719626168,0,0,0,1,"SP","Marapoama","marapoama","9602645.8",16.0775492226329
"SPmariapolis",352890,"3528908",0.718,"SP","mariapolis","São Paulo",6.62221757240024,6.22497418442137,0,3896,0,3896,1,"Não","Masculino",0,"43",0.109022556390977,0.096045197740113,0.665413533834586,0.0734463276836158,1,0,0,0,"SP","Mariapolis","mariapolis","7784949.83",15.867702918785
"SPmarilia",352900,"3529005",0.798,"SP","marilia","São Paulo",6.61488644517636,5.91377323939211,0,223454,1,223454,1,"Sim","Masculino",1,"60",0.30636903542904,0,0.892893712881425,0.0672018348623853,1,0,0,0,"SP","Marilia","marilia","402811845",19.8139801250297
"SPmarinopolis",352910,"3529104",0.731,"SP","marinopolis","São Paulo",6.39974236251034,6.31506862873583,0,2163,0,2163,0,"Sim","Masculino",0,"47",0.192307692307692,0,0.895604395604396,0.116564417177914,0,0,0,1,"SP","Marinopolis","marinopolis","8321259.93",15.9343242352267
"SPmartinopolis",352920,"3529203",0.721,"SP","martinopolis","São Paulo",6.66637137937814,6.19465025908125,0,25256,1,25256,1,"Não","Masculino",0,"48",0.0986093552465234,0,0.828065739570164,0.0763358778625954,1,0,0,0,"SP","Martinopolis","martinopolis","34571050.97",17.3585272126506
"SPmatao",352930,"3529302",0.773,"SP","matao","São Paulo",6.47560219386745,5.63428947812757,0,77682,1,77682,1,"Sim","Masculino",1,"55",0.313960455362493,0,0.829239065308568,0.0621387283236994,0,1,0,0,"SP","Matao","matao","114339310.7",18.5546809952705
"SPmaua",352940,"3529401",0.766,"SP","maua","São Paulo",6.79172695292201,3.10324048126928,1,412753,1,412753,1,"Não","Masculino",1,"67",0.237373737373737,0.0831854480922804,0.669637551990493,0.171251109139308,0,0,0,1,"SP","Maua","maua","399413471.2",19.8055077069701
"SPmeridiano",352960,"3529609",0.731,"SP","meridiano","São Paulo",6.33084327008829,6.23179947623477,0,3941,0,3941,0,"Sim","Masculino",0,"47",0.125,0,0.818181818181818,0.208333333333333,0,0,0,1,"SP","Meridiano","meridiano","9804146.56",16.0983159725188
"SPmesopolis",352965,"3529658",0.724,"SP","mesopolis","São Paulo",6.3036623872457,6.35247258960095,0,1784,0,1784,1,"Sim","Masculino",0,"56",0.282208588957055,0,0.950920245398773,0.0516129032258065,0,0,0,1,"SP","Mesopolis","mesopolis","8399639.9",15.943699393847
"SPmiguelopolis",352970,"3529708",0.741,"SP","miguelopolis","São Paulo",6.19291448433694,5.99483386457759,0,20918,1,20918,1,"Não","Masculino",0,"56",0.227803738317757,0,0.91588785046729,0.0752551020408163,1,0,0,0,"SP","Miguelopolis","miguelopolis","40909729.08",17.5268784675419
"SPmineiros do tiete",352980,"3529807",0.73,"SP","mineiros do tiete","São Paulo",6.60548734820194,5.41547798632161,0,12258,0,12258,0,"Não","Masculino",0,"50",0.0304878048780488,0,0.957317073170732,0.0445859872611465,0,0,0,1,"SP","Mineiros do Tiete","mineiros do tiete","14526474.48",16.4914833688031
"SPmira estrela",353000,"3530003",0.743,"SP","mira estrela","São Paulo",6.2577250574956,6.28560695657188,0,2659,1,2659,1,"Não","Masculino",1,"44",0.106194690265487,0,0.933628318584071,0.0473933649289099,0,0,0,1,"SP","Mira Estrela","mira estrela","12757659",16.3616423550995
"SPmiracatu",352990,"3529906",0.697,"SP","miracatu","São Paulo",6.85281323071785,4.76106220594507,0,23688,1,23688,1,"Sim","Feminino",1,"70",0.254545454545455,0,0.990909090909091,0.00917431192660551,1,0,0,0,"SP","Miracatu","miracatu","31632438.37",17.269693682731
"SPmirandopolis",353010,"3530102",0.751,"SP","mirandopolis","São Paulo",6.5262459266862,6.27653070102639,0,26705,1,26705,0,"Sim","Masculino",1,"60",0.135042735042735,0.00188323917137476,0.907692307692308,0.0998116760828625,0,0,0,1,"SP","Mirandopolis","mirandopolis","36705321.61",17.4184323055102
"SPmirante do paranapanema",353020,"3530201",0.724,"SP","mirante do paranapanema","São Paulo",6.72850898870511,6.32339075188128,0,17967,0,17967,0,"Sim","Masculino",0,"48",0.0281329923273657,0.041044776119403,0.685421994884911,0.0485074626865672,0,0,0,1,"SP","Mirante do Paranapanema","mirante do paranapanema","24996393.73",17.0342421216273
"SPmirassol",353030,"3530300",0.762,"SP","mirassol","São Paulo",6.37147508574368,6.05117110056978,0,54350,0,54350,1,"Não","Masculino",0,"49",0.25733137829912,0,0.81891495601173,0.0438675022381379,0,0,0,1,"SP","Mirassol","mirassol","71198993.23",18.0809892362541
"SPmirassolandia",353040,"3530409",0.738,"SP","mirassolandia","São Paulo",6.33098570247765,6.0802763856269,0,4338,0,4338,0,"Não","Masculino",0,"58",0.176029962546816,0,0.925093632958802,0.0323886639676113,0,0,0,1,"SP","Mirassolandia","mirassolandia","9326822.12",16.0484049060143
"SPmococa",353050,"3530508",0.762,"SP","mococa","São Paulo",6.46135879537184,5.45690106316378,0,68481,0,68481,1,"Não","Masculino",0,"63",0.454869358669834,0,0.980997624703088,0.0193704600484262,0,0,0,1,"SP","Mococa","mococa","85837240.17",18.2679635049078
"SPmogi das cruzes",353060,"3530607",0.783,"SP","mogi das cruzes","São Paulo",6.77999008696616,3.82341034707154,1,371372,1,371372,1,"Não","Masculino",1,"40",0.384565288179746,0,0.921523933572126,0.0851590106007067,1,0,0,0,"SP","Mogi das Cruzes","mogi das cruzes","488263465",20.0063657054258
"SPmoji mirim",353080,"3530805",0.784,"SP","moji mirim","São Paulo",6.6156367131644,4.85515039125586,0,87800,0,87800,1,"Sim","Masculino",1,"69",0.384135472370767,0,0.99777183600713,0.00133988387673068,0,0,0,1,"SP","Moji Mirim","moji mirim","164590430.8",18.9189707084298
"SPmombuca",353090,"3530904",0.719,"SP","mombuca","São Paulo",6.67941072587586,4.76499047743553,0,3440,1,3440,1,"Sim","Masculino",0,"45",0.1875,0.0396825396825397,0.5625,0.658730158730159,0,0,0,1,"SP","Mombuca","mombuca","11328331.09",16.2428173220662
"SPmongagua",353110,"3531100",0.754,"SP","mongagua","São Paulo",6.83908021413216,4.09334406188852,0,43284,0,43284,1,"Não","Masculino",1,"41",0.27906976744186,0.00783289817232376,0.921411387329591,0.0696257615317667,1,0,0,0,"SP","Mongagua","mongagua","88318141.1",18.2964560929437
"SPmonte alegre do sul",353120,"3531209",0.759,"SP","monte alegre do sul","São Paulo",6.65745890373791,4.5685062016165,0,7371,0,7371,0,"Não","Masculino",0,"49",0.305466237942122,0.0503597122302158,0.893890675241158,0.0251798561151079,0,0,0,1,"SP","Monte Alegre do Sul","monte alegre do sul","15444493.4",16.5527630835379
"SPmonte alto",353130,"3531308",0.768,"SP","monte alto","São Paulo",6.41733667499379,5.76255440089944,0,45719,0,45719,1,"Não","Feminino",0,"40",0.248677248677249,0.0795135640785781,0.808012093726379,0.10289990645463,0,1,0,0,"SP","Monte Alto","monte alto","69802807.09",18.0611847831131
"SPmonte aprazivel",353140,"3531407",0.785,"SP","monte aprazivel","São Paulo",6.37374631976049,6.09205620984068,0,20789,0,20789,1,"Sim","Masculino",1,"69",0.420634920634921,0,0.866666666666667,0.0805860805860806,0,0,0,1,"SP","Monte Aprazivel","monte aprazivel","34709875.5",17.362534800969
"SPmonte azul paulista",353150,"3531506",0.753,"SP","monte azul paulista","São Paulo",6.35438743195047,5.88307166067986,0,19739,0,19739,1,"Não","Masculino",0,"69",0.278195488721804,0.0860927152317881,0.851503759398496,0.0684326710816777,0,0,0,1,"SP","Monte Azul Paulista","monte azul paulista","32256863.7",17.2892414064684
"SPmonte castelo",353160,"3531605",0.741,"SP","monte castelo","São Paulo",6.58426639271905,6.33735656368125,0,4130,0,4130,0,"Sim","Masculino",0,"60",0.367713004484305,0,0.937219730941704,0.0669856459330144,0,0,0,1,"SP","Monte Castelo","monte castelo","10925001.7",16.2065644545523
"SPmonte mor",353180,"3531803",0.733,"SP","monte mor","São Paulo",6.68402405502218,4.5685062016165,0,45811,1,45811,1,"Sim","Masculino",1,"39",0.176954732510288,0.385941644562334,0.620576131687243,0.172413793103448,1,0,0,0,"SP","Monte Mor","monte mor","83900196.61",18.2451385148197
"SPmonteiro lobato",353170,"3531704",0.71,"SP","monteiro lobato","São Paulo",6.71848161217554,4.64966542587464,0,4235,0,4235,0,"Não","Masculino",1,"55",0.145161290322581,0,0.935483870967742,0.0689655172413793,0,0,0,1,"SP","Monteiro Lobato","monteiro lobato","8361272.51",15.9391211875923
"SPmorro agudo",353190,"3531902",0.712,"SP","morro agudo","São Paulo",6.31117203739646,5.84580273467663,0,26245,1,26245,1,"Sim","Masculino",0,"44",0.403508771929825,0,0.935364727608495,0.0286278381046397,0,1,0,0,"SP","Morro Agudo","morro agudo","62778302.47",17.9551200696688
"SPmorungaba",353200,"3532009",0.715,"SP","morungaba","São Paulo",6.68267234828688,4.33033852551513,1,12999,1,12999,1,"Não","Masculino",0,"44",0.240449438202247,0.0921787709497207,0.804494382022472,0.136871508379888,0,0,0,1,"SP","Morungaba","morungaba","24015749.38",16.994220397258
"SPmotuca",353205,"3532058",0.741,"SP","motuca","São Paulo",6.45731895522893,5.61702561072992,0,4618,0,4618,0,"Não","Masculino",1,"33",0.31924882629108,0.028735632183908,0.816901408450704,0.0919540229885057,1,0,0,0,"SP","Motuca","motuca","13634035.14",16.4280798082816
"SPmurutinga do sul",353210,"3532108",0.726,"SP","murutinga do sul","São Paulo",6.52023813817461,6.32022858028588,0,4264,0,4264,1,"Sim","Masculino",1,"45",0.10077519379845,0,0.984496124031008,0.015748031496063,0,0,0,1,"SP","Murutinga do Sul","murutinga do sul","9512584.58",16.0681261725712
"SPnantes",353215,"3532157",0.714,"SP","nantes","São Paulo",6.72872430228625,6.17746682174151,0,2627,0,2627,0,"Não","Masculino",1,"47",0.195121951219512,0.0342465753424658,0.712195121951219,0.0205479452054795,0,0,0,1,"SP","Nantes","nantes","10200407.47",16.1379382254958
"SPnarandiba",353220,"3532207",0.718,"SP","narandiba","São Paulo",6.71888029531834,6.24649428728451,0,4131,0,4131,0,"Não","Masculino",0,"42",0.221428571428571,0,0.971428571428571,0.0294117647058824,0,1,0,0,"SP","Narandiba","narandiba","11878505.53",16.2902410668476
"SPnatividade da serra",353230,"3532306",0.655,"SP","natividade da serra","São Paulo",6.7842986790549,4.81445819101186,0,7613,0,7613,0,"Sim","Masculino",1,"62",0.205761316872428,0,0.94238683127572,0.0524017467248908,0,0,0,1,"SP","Natividade da Serra","natividade da serra","12880223.59",16.3712036379619
"SPnazare paulista",353240,"3532405",0.678,"SP","nazare paulista","São Paulo",6.73162650725059,3.86388263010021,1,15168,0,15168,0,"Sim","Masculino",1,"60",0.210772833723653,0,0.932084309133489,0.0728643216080402,0,0,0,1,"SP","Nazare Paulista","nazare paulista","20143115.23",16.8183731120419
"SPneves paulista",353250,"3532504",0.754,"SP","neves paulista","São Paulo",6.38212053956244,6.06473824277841,0,9102,0,9102,1,"Não","Masculino",1,"39",0.235,0,0.905,0.104972375690608,0,0,0,1,"SP","Neves Paulista","neves paulista","13805014.35",16.4405424428243
"SPnhandeara",353260,"3532603",0.751,"SP","nhandeara","São Paulo",6.38010558760358,6.15852440098528,0,10726,0,10726,1,"Não","Masculino",0,"59",0.182758620689655,0.0583657587548638,0.886206896551724,0.0622568093385214,1,0,0,0,"SP","Nhandeara","nhandeara","16983412.86",16.647747711584
"SPnipoa",353270,"3532702",0.713,"SP","nipoa","São Paulo",6.40214934225031,6.07846759072956,0,4029,0,4029,0,"Sim","Masculino",1,"58",0.312101910828025,0,0.796178343949045,0.064,0,0,0,1,"SP","Nipoa","nipoa","9204894",16.0352458571023
"SPnova campina",353282,"3532827",0.651,"SP","nova campina","São Paulo",6.83843735467124,5.47780156852183,0,9091,1,9091,1,"Não","Masculino",0,"43",0.206827309236948,0.0558659217877095,0.718875502008032,0.23463687150838,0,0,0,1,"SP","Nova Campina","nova campina","16255317.13",16.6039306212192
"SPnova canaa paulista",353284,"3532843",0.715,"SP","nova canaa paulista","São Paulo",6.40254718066685,6.34014764111716,0,2203,0,2203,1,"Não","Masculino",1,"38",0.235772357723577,0,0.886178861788618,0.128440366972477,1,0,0,0,"SP","Nova Canaa Paulista","nova canaa paulista","8916552",16.0034198827424
"SPnova castilho",353286,"3532868",0.756,"SP","nova castilho","São Paulo",6.41314743323898,6.19750263051925,0,1111,0,1111,1,"Sim","Masculino",0,"39",0.165644171779141,0,0.895705521472393,0.116438356164384,1,0,0,0,"SP","Nova Castilho","nova castilho","10062553.6",16.1243315274028
"SPnova europa",353290,"3532900",0.765,"SP","nova europa","São Paulo",6.50763585719872,5.63060227711469,0,9840,0,9840,1,"Não","Masculino",1,"60",0.298474945533769,0,0.917211328976035,0.0902612826603325,1,0,0,0,"SP","Nova Europa","nova europa","16667806.29",16.6289896497867
"SPnova granada",353300,"3533007",0.739,"SP","nova granada","São Paulo",6.30711435089378,6.07336706272762,0,18543,0,18543,0,"Sim","Masculino",1,"49",0.266009852216749,0,0.784893267651888,0.125523012552301,0,1,0,0,"SP","Nova Granada","nova granada","23175076.35",16.9585879639091
"SPnova guataporanga",353310,"3533106",0.726,"SP","nova guataporanga","São Paulo",6.59455024929927,6.34647811172005,0,2176,0,2176,0,"Sim","Masculino",0,"67",0.116022099447514,0.00609756097560976,0.906077348066298,0.0792682926829268,1,0,0,0,"SP","Nova Guataporanga","nova guataporanga","6415617.99",15.6742458865439
"SPnova independencia",353320,"3533205",0.735,"SP","nova independencia","São Paulo",6.55245082406559,6.3427902091155,0,2681,0,2681,0,"Não","Masculino",0,"62",0.186721991701245,0,0.75103734439834,0.270718232044199,0,0,0,1,"SP","Nova Independencia","nova independencia","9646157.7",16.082070228223
"SPnova luzitania",353330,"3533304",0.743,"SP","nova luzitania","São Paulo",6.42280855575856,6.17053081118126,0,3701,0,3701,0,"Não","Masculino",0,"33",0.301775147928994,0,0.970414201183432,0.0304878048780488,1,0,0,0,"SP","Nova Luzitania","nova luzitania","11919140.58",16.2936561180089
"SPnova odessa",353340,"3533403",0.791,"SP","nova odessa","São Paulo",6.66054954131717,4.69143962114027,0,48170,1,48170,1,"Sim","Masculino",1,"66",0.121974830590513,0,0.926427879961278,0.0585161964472309,0,0,0,1,"SP","Nova Odessa","nova odessa","82536385.96",18.2287497960139
"SPnovais",353325,"3533254",0.719,"SP","novais","São Paulo",6.37818846439691,5.91003754841225,0,3908,0,3908,0,"Sim","Masculino",0,"49",0.385026737967914,0.00584795321637427,0.914438502673797,0.0818713450292398,0,0,0,1,"SP","Novais","novais","9600851.98",16.0773624004169
"SPnovo horizonte",353350,"3533502",0.753,"SP","novo horizonte","São Paulo",6.47223809699397,5.86400042559874,0,35942,1,35942,1,"Não","Masculino",0,"67",0.192379182156134,0.105540897097625,0.704460966542751,0.0580474934036939,0,0,0,1,"SP","Novo Horizonte","novo horizonte","65368759.64",17.9955550209558
"SPnuporanga",353360,"3533601",0.746,"SP","nuporanga","São Paulo",6.31128098568245,5.81009253934962,0,6945,0,6945,0,"Sim","Masculino",1,"53",0.209090909090909,0.0171821305841924,0.881818181818182,0.0378006872852234,0,0,0,1,"SP","Nuporanga","nuporanga","17494329.89",16.6773873801067
"SPoleo",353380,"3533809",0.73,"SP","oleo","São Paulo",6.69691078325494,5.65101440911755,0,2729,0,2729,0,"Não","Masculino",1,"50",0.0921052631578947,0,0.796052631578947,0.256198347107438,0,0,0,1,"SP","oleo","oleo","6949344.51",15.7541578979851
"SPolimpia",353390,"3533908",0.773,"SP","olimpia","São Paulo",6.32956046484529,5.96837502388295,0,50215,1,50215,1,"Não","Masculino",0,"33",0.159951894167168,0.312182741116751,0.710763680096212,0.0423011844331641,0,0,0,1,"SP","Olimpia","olimpia","72509871.95",18.0992332753829
"SPonda verde",353400,"3534005",0.738,"SP","onda verde","São Paulo",6.3218648151539,6.05504948873309,0,3953,0,3953,0,"Sim","Masculino",0,"45",0.258928571428571,0.0155440414507772,0.861607142857143,0.124352331606218,0,0,0,1,"SP","Onda Verde","onda verde","12197767.28",16.3167634831191
